Contract_Number,Consumer_ID,Product,Contract_Status,Application Date,Entry Date,StartHalf,First Installment Date,Purchase Amt,Deposit Amt,Financed Amt,Deposit_Percent,Total Term,Term_Run,Term_Remaining,Payment Type,Total No Of Payments,Freq,Instalment Amt,Total Payments Received,Total Balance Outstanding,Amt Paid To Merchant_nettofmerchfeesandGST,Gtee Rate,Gtee Charges,Est Fees,Proc Fees,Other Fees,Total Merchant Charges,Total Consumer Charges,Total Charges,Effective Billing Rate,Expected Contract End Date,No Of Days In Default,Arrears Amount,No Of Days In Arrears,DefaultAmount,DefaultDate,MonthsToDefault,Recent Default_Default Date,Recent Default_Default Amt,Recent Default_Recov Amt,Recent Default_Cure Date,Consumer Post Code,Consumer Year Of Birth,Merchant Number,Merchant Name,Industry Name,Homowner Ind,Homowner Consumer
60884610,L60884610,WATCH,Default,2007/1/20,2007/1/30,2007H1,2007/2/18,3760,450,3310,0.119680851,18,18,0,CC,18,Mth,183.8888889,1858.90 ,1451.10 ,2851.3,0.115999997,383.96,33,0,0,416.96 ,20.00,436.96 ,0.132012085,2008/8/18,1172,1451.1,1172,1451.1,2008/4/26,15,2007/12/28,1451.10 ,0.00 ,,4006,1975/3/26,30102488,WALLACE BISHOP - CAPALABA PARK,Jewellery,No,No
61001700,L61001700,1001087,Default,2006/8/26,2006/9/13,2006H2,2006/9/29,7030,2530,4500,0.359886202,18,18,0,Bank,39,FN,115.3668666,3237.06 ,1262.94 ,3901.5,0.114799999,516.59,27.5,0,0,544.09 ,40.00,584.09 ,0.129797778,2008/3/29,1172,1262.94,1172,1262.94,2008/4/26,19,2007/12/28,1262.94 ,0.00 ,,4820,1986/1/10,30100692,MICHAEL HILL JEWELLER STOCKLAND T/VILLE (441),Jewellery,No,No
61244704,L61244704,L49659,Default,2007/7/28,2007/8/17,2007H2,2007/8/23,1610,161,1449,0.1,12,12,0,Bank,26,FN,55.72219659,445.84 ,1003.16 ,1244.4,0.107600003,155.91,30,0,0,185.91 ,10.00,195.91 ,0.135203589,2008/8/23,1172,1003.16,1172,1003.16,2008/4/26,8,2007/12/28,1003.16 ,0.00 ,,4011,1985/10/17,30113989,LEDGER & CO FINE JEWELLERY,Jewellery,No,No
61307943,L61184473,LIGHTS,Default,2007/11/5,2007/11/15,2007H2,2007/11/29,1300,325,975,0.25,10,10,0,Bank,21,FN,44.99307799,46.42 ,928.58 ,852.2,0.090899996,88.62,23,0,0,111.62 ,10.00,121.62 ,0.124738462,2008/9/29,1172,928.58,1172,928.58,2008/4/26,5,2007/12/28,928.58 ,0.00 ,,2212,1970/11/19,30112491,MAJESTIC AQUARIUMS,Aquarium / Pet Stores,No,No
61005002,L61005002,SCOOTER,Default,2006/9/6,2006/9/11,2006H2,2006/9/21,3600,900,2700,0.25,18,18,0,Bank,39,FN,69.22011998,2076.90 ,623.10 ,2232.4,0.145200014,392.03,33,0,0,425.03 ,10.00,435.03 ,0.161122222,2008/3/21,1172,623.1,1172,623.1,2008/4/26,19,2007/12/28,623.10 ,0.00 ,,6026,1930/7/18,30106173,BLUESKY HEALTHCARE,"Mobility, Health and Therapy",No,No
60573843,L60573843,CAMERA,Default,2007/3/26,2007/4/17,2007H1,2007/4/23,954,240,714,0.251572327,12,12,0,Bank,12,Mth,59.5,476.00 ,238.00 ,617.9,0.085900001,61.33,26,0,0,87.33 ,10.00,97.33 ,0.136316527,2008/4/23,1172,238,1172,238,2008/4/26,12,2007/12/28,238.00 ,0.00 ,,3103,1975/5/28,30105043,IT WAREHOUSE - MAIDSTONE,Computers,No,No
60879374,L60879374,VACUUM,Default,2007/3/20,2007/4/4,2007H1,2007/4/13,729,100,629,0.137174211,12,12,0,Bank,12,Mth,52.41666667,436.47 ,192.53 ,546.1,0.078400001,49.31,26,0,0,75.31 ,20.00,95.31 ,0.151526232,2008/4/13,1172,192.53,1172,192.53,2008/4/26,12,2007/12/28,192.53 ,0.00 ,,6027,1965/8/4,30104047,GODFREYS - JOONDALUP,Vacuums,No,No
61017928,L61017928,PORTRAI,Default,2007/10/18,2007/10/26,2007H2,2007/11/1,445,126.25,318.75,0.283707865,3,3,0,Bank,6,FN,49.03091832,212.48 ,106.27 ,293.6,0.043499999,13.86,8.98,0,0,22.84 ,10.00,32.84 ,0.103027451,2008/2/1,1172,106.27,1172,106.27,2008/4/26,6,2007/12/28,106.27 ,0.00 ,,6112,1982/10/18,30112509,PIXIFOTO ROCKINGHAM 509,Photo Studio,No,No
61268649,L61268649,BIKE,Default,2007/11/21,2007/11/26,2007H2,2007/12/6,4197.8,1050,3147.8,0.250131021,18,18,0,Bank,39,FN,80.70040507,80.71 ,3067.09 ,2772.1,0.097999997,308.48,33,0,0,341.48 ,60.00,401.48 ,0.127543046,2009/6/6,1171,3067.09,1171,3067.09,2008/4/26,5,2007/12/28,3067.09 ,0.00 ,,6155,1986/3/6,30106909,BIKE FORCE - CANNINGTON,Bicycles,No,No
61154276,L60787488,RING,Default,2007/10/16,2007/10/24,2007H2,2007/11/13,2272,568,1704,0.25,12,12,0,Bank,12,Mth,142,142.00 ,1562.00 ,1515.3,0.0854,145.52,26,0,0,171.52 ,10.00,181.52 ,0.106525822,2008/11/13,1171,1562,1171,1562,2008/4/26,6,2007/12/28,1562.00 ,0.00 ,,3011,1979/9/15,30114009,BEVILLES JEWELLERS - TAYLORS LAKES,Jewellery,No,No
61314331,L61314331,REPAIRS,Default,2007/10/31,2007/11/6,2007H2,2007/11/16,950,240,710,0.252631579,6,6,0,Bank,6,Mth,118.3333333,118.33 ,591.67 ,629.1,0.075400002,53.53,20,0,0,73.53 ,10.00,83.53 ,0.117647887,2008/5/16,1171,591.67,1171,591.67,2008/4/26,5,2007/12/28,591.67 ,0.00 ,,5109,1988/10/7,30107464,MIDAS CAR CARE - SALISBURY,Auto Repair / Service,No,No
61069804,L61069804,RING,Default,2007/4/4,2007/4/18,2007H1,2007/5/3,1899,189.9,1709.1,0.1,12,12,0,Bank,24,FN,65.72450392,1139.36 ,569.74 ,1420.1,0.134399995,229.7,28,0,5,262.70 ,10.00,272.70 ,0.159557662,2008/5/3,1171,569.74,1171,569.74,2008/4/26,12,2007/12/28,569.74 ,0.00 ,,7019,1982/3/23,30112866,MICHAEL HILL JEWELLER ROSNY PARK (462),Jewellery,No,No
60456755,L60456755,RING,Default,2007/6/14,2007/6/20,2007H1,2007/7/22,999,249,750,0.249249249,12,12,0,Bank,12,Mth,62.5,312.50 ,437.50 ,659.3,0.076499999,57.37,20,0,5,82.37 ,0.00,82.37 ,0.109826667,2008/7/22,1171,437.5,1171,437.5,2008/4/26,10,2007/12/28,437.50 ,0.00 ,,2560,1978/9/20,30101597,GOLDMARK CAMPBELLTOWN MALL (647),Jewellery,No,No
61104511,L61104511,,Default,2007/4/12,2007/4/17,2007H1,2007/5/13,600,150,450,0.25,18,18,0,Bank,18,Mth,25,175.00 ,275.00 ,362.4,0.115800001,52.11,27.5,0,0,79.61 ,20.00,99.61 ,0.221355556,2008/11/13,1171,275,1171,275,2008/4/26,12,2007/12/28,275.00 ,0.00 ,,4870,1984/3/26,30111297,MICHAEL HILL JEWELLER CAIRNS CENTRAL (442),Jewellery,No,No
61218340,L61218340,HUTCH,Default,2007/8/12,2007/8/17,2007H2,2007/8/23,500,200,300,0.4,12,12,0,Bank,12,Mth,25,100.00 ,200.00 ,240.6,0.093199998,27.96,26,0,0,53.96 ,20.00,73.96 ,0.246533333,2008/8/23,1171,200,1171,200,2008/4/26,8,2007/12/28,200.00 ,0.00 ,,2560,1982/12/1,30106898,YOUR BEST FRIEND - MT ANNAN,Aquarium / Pet Stores,No,No
61000534,L61000534,FURNITU,Default,2007/8/3,2007/8/22,2007H2,2007/9/3,799,200,599,0.250312891,6,6,0,CC,6,Mth,99.83333333,399.32 ,199.68 ,534.6,0.064300001,38.51,20,0,0,58.51 ,0.00,58.51 ,0.097679466,2008/3/3,1171,199.68,1171,199.68,2008/4/26,8,2007/12/28,199.68 ,0.00 ,,3064,1978/4/27,30113433,DE PRINCE FURNITURE & BEDDING,Furniture / Bedding New,No,No
61133384,L61133384,RING,Default,2007/2/13,2007/2/20,2007H1,2007/3/13,975,243.75,731.25,0.25,12,12,0,Bank,12,Mth,60.9375,548.37 ,182.88 ,637.1,0.0845,61.79,23.75,0,0,85.54 ,10.00,95.54 ,0.130652991,2008/3/13,1171,182.88,1171,182.88,2008/4/26,14,2007/12/28,182.88 ,0.00 ,,4736,1984/12/19,30111281,MICHAEL HILL JEWELLER TAMWORTH (288),Jewellery,No,No
61110542,L61110542,RING,Default,2007/4/17,2007/4/24,2007H1,2007/5/16,415,103.75,311.25,0.25,12,12,0,CC,12,Mth,25.9375,155.61 ,155.64 ,251.5,0.090899996,28.29,26,0,0,54.29 ,20.00,74.29 ,0.238682731,2008/5/16,1171,155.64,1171,155.64,2008/4/26,12,2007/12/28,155.64 ,0.00 ,,4740,1985/12/5,30102494,WALLACE BISHOP - MACKAY,Jewellery,No,No
61232974,L61232974,WATCHES,Default,2007/11/22,2007/12/2,2007H2,2007/12/12,724.35,181.1,543.25,0.250017257,12,12,0,Bank,24,FN,20.89101677,0.00 ,543.25 ,475,0.077299997,41.99,20,0,0,61.99 ,0.00,61.99 ,0.114109526,2008/12/12,1170,543.25,1170,543.25,2008/4/28,4,2007/12/30,543.25 ,0.00 ,,3020,1987/3/15,30101647,GOLDMARK KNOX CITY (752),Jewellery,No,No
61288866,L61288866,JEWELLE,Default,2007/9/22,2007/10/1,2007H2,2007/10/16,5320,1330,3990,0.25,21,21,0,Bank,21,Mth,190,380.00 ,3610.00 ,3365.5,0.136000007,542.64,25,0,0,567.64 ,10.00,577.64 ,0.14477193,2009/7/16,1169,3610,1169,3610,2008/4/29,6,2007/12/31,3610.00 ,0.00 ,,2205,1982/11/21,30111250,MICHAEL HILL JEWELLER MIRANDA (252),Jewellery,No,No
61027792,L61027792,RESTO,Default,2006/10/12,2006/12/17,2006H2,2007/1/12,5500,550,4950,0.1,24,24,0,Bank,24,Mth,206.25,1642.35 ,3307.65 ,4288,0.114500001,566.77,35,0,0,601.77 ,30.00,631.77 ,0.127630303,2009/1/12,1169,3307.65,1169,3307.65,2008/4/29,16,2007/12/31,3307.65 ,0.00 ,,5113,1957/8/12,30107410,BRAMALCO,Roofing / Shutters / Gutters,Yes,Yes
61318695,L61218021,VACUUM,Default,2007/11/22,2007/12/9,2007H2,2007/12/27,2000,200,1800,0.1,12,12,0,Bank,26,FN,69.22011998,0.00 ,1800.00 ,1615,0.093400002,168.12,0,0,0,168.12 ,15.00,183.12 ,0.101733333,2008/12/27,1169,1800,1169,1800,2008/4/29,4,2007/12/31,1800.00 ,0.00 ,,4116,1972/7/29,30104414,GODFREYS - BROWNS PLAINS,Vacuums,No,Yes
61218321,L60652620,VACUUM,Default,2007/6/18,2007/7/3,2007H2,2007/7/11,999,0,999,0,12,12,0,Bank,12,Mth,83.25,44.00 ,955.00 ,891.8,0.097499996,97.4,0,0,0,97.40 ,50.00,147.40 ,0.147547548,2008/7/11,1169,955,1169,955,2008/4/29,9,2007/12/31,955.00 ,0.00 ,,4510,1977/9/19,30104420,GODFREYS - MORAYFIELD,Vacuums,No,No
61271055,L61271055,VACUUMS,Default,2007/11/2,2007/11/15,2007H2,2007/12/1,649,0,649,0,12,12,0,Bank,26,FN,24.95769882,24.96 ,624.04 ,578.4,0.098899998,64.18,0,0,0,64.18 ,10.00,74.18 ,0.114298921,2008/12/1,1169,624.04,1169,624.04,2008/4/29,5,2007/12/31,624.04 ,0.00 ,,4558,1984/6/20,30104418,GODFREYS - MAROOCHYDORE,Vacuums,No,No
61238106,L61238106,JEWELLE,Default,2007/7/18,2007/8/26,2007H2,2007/9/18,892,179,713,0.200672646,12,12,0,Bank,24,FN,27.41885864,178.26 ,534.74 ,611.7,0.093999997,67.02,20,0,5,92.02 ,40.00,132.02 ,0.18516129,2008/9/18,1169,534.74,1169,534.74,2008/4/29,8,2007/12/31,534.74 ,0.00 ,,2760,1974/8/21,30111584,PROUDS JEWELLERS PENRITH (258),Jewellery,No,No
61195108,L61195108,FURNITU,Default,2007/6/10,2007/6/17,2007H1,2007/7/2,1275,320,955,0.250980392,12,12,0,Bank,26,FN,36.72511921,440.76 ,514.24 ,850.5,0.072199993,68.95,26,0,0,94.95 ,10.00,104.95 ,0.109895288,2008/7/2,1169,514.24,1169,514.24,2008/4/29,10,2007/12/31,514.24 ,0.00 ,,4020,1985/9/26,30105712,FAR PAVILLIONS - FORTITUDE VALLEY,Furniture / Bedding New,No,No
61136308,L61136308,RING,Default,2007/3/16,2007/3/27,2007H1,2007/4/16,1295,129.5,1165.5,0.1,12,12,0,Bank,12,Mth,97.125,776.96 ,388.54 ,960.8,0.131300002,153.03,28,0,5,186.03 ,20.00,206.03 ,0.176773917,2008/4/16,1169,388.54,1169,388.54,2008/4/29,13,2007/12/31,388.54 ,0.00 ,,2340,1989/1/25,30111281,MICHAEL HILL JEWELLER TAMWORTH (288),Jewellery,No,No
50019229,L50019229,PORTRAIT,Default,2007/9/23,2007/10/1,2007H2,2007/10/19,665.5,222,443.5,0.333583772,12,12,0,Bank,24,FN,17.05506845,73.88 ,369.62 ,366.8,0.089500003,39.69,30,0,0,69.69 ,20.00,89.69 ,0.202232244,2008/10/19,1169,369.62,1169,369.62,2008/4/29,6,2007/12/31,369.62 ,0.00 ,,4077,1977/5/22,44000170,SIGNATURE PHOTOGRAPHICS,Photo Studio,No,No
61242684,L61242684,RING,Default,2007/9/1,2007/9/5,2007H2,2007/9/16,895,224,671,0.25027933,6,6,0,Bank,6,Mth,111.8333333,335.49 ,335.51 ,594.4,0.066500001,44.62,25,0,0,69.62 ,10.00,79.62 ,0.118658718,2008/3/16,1169,335.51,1169,335.51,2008/4/29,7,2007/12/31,335.51 ,0.00 ,,2550,1983/5/21,30105553,MICHAEL HILL JEWELLER - BATEMAN BAY (404),Jewellery,No,No
99661602,L99661602,REPAIRS,Default,2007/10/5,2007/10/22,2007H2,2007/11/26,501.35,125.33,376.02,0.24998504,6,6,0,Bank,6,Mth,62.67,62.67 ,313.35 ,322.7,0.074000001,23.18,9.75,0,15.5,48.43 ,10.00,58.43 ,0.155390671,2008/5/26,1169,313.35,1169,313.35,2008/4/29,6,2007/12/31,313.35 ,0.00 ,,3803,1955/2/1,30100721,LUBE MOBILE - THORNBURY,Auto Repair / Service,No,No
61102725,L61102725,RING,Default,2006/12/17,2006/12/31,2006H2,2007/1/28,1295,595,700,0.459459459,18,18,0,CC,18,Mth,38.88888889,427.68 ,272.32 ,580.5,0.115800001,81.06,27.5,0,0,108.56 ,0.00,108.56 ,0.155085714,2008/7/28,1169,272.32,1169,272.32,2008/4/29,16,2007/12/31,272.32 ,0.00 ,,3214,1980/12/29,30111287,MICHAEL HILL JEWELLER CORIO VILLAGE (386),Jewellery,No,No
61236462,L60492896,TINT,Default,2007/10/10,2007/11/1,2007H2,2007/11/16,265,70,195,0.264150943,3,3,0,Bank,3,Mth,65,0.00 ,195.00 ,171,0.0385,7.5,9.75,0,4.5,21.75 ,0.00,21.75 ,0.111538462,2008/2/16,1169,195,1169,195,2008/4/29,5,2007/12/31,195.00 ,0.00 ,,3215,1978/5/28,30100515,THE TINT PROFESSIONAL,Auto Specialty,No,No
60455197,L60455197,RINGS,Default,2007/2/9,2007/2/13,2007H1,2007/2/23,598,149.5,448.5,0.25,12,12,0,Bank,26,FN,17.24734656,257.00 ,191.50 ,388.7,0.076499999,34.31,20,0,0,54.31 ,30.00,84.31 ,0.187982163,2008/2/23,1169,191.5,1169,191.5,2008/4/29,14,2007/12/31,191.50 ,0.00 ,,4131,1977/3/6,30101217,AMIES WOODRIDGE (318),Jewellery,No,No
60756865,L60756865,163844,Default,2006/12/7,2006/12/19,2006H2,2007/1/14,2460,615,1845,0.25,12,12,0,Bank,12,Mth,153.75,1691.25 ,153.75 ,1669.6,0.072300002,133.39,26,0,0,159.39 ,10.00,169.39 ,0.091810298,2008/1/14,1169,153.75,1169,153.75,2008/4/29,16,2007/12/31,153.75 ,0.00 ,,0830,1966/4/14,30107458,HOSKINGS JEWELLERS - PALMERSTON,Jewellery,No,No
61104524,L61104524,,Default,2007/4/4,2007/4/17,2007H1,2007/5/4,504,50.4,453.6,0.1,12,12,0,Bank,24,FN,17.44347024,302.40 ,151.20 ,355.7,0.134399995,60.96,28,0,0,88.96 ,10.00,98.96 ,0.218165785,2008/5/4,1169,151.2,1169,151.2,2008/4/29,12,2007/12/31,151.20 ,0.00 ,,4878,1978/5/18,30111297,MICHAEL HILL JEWELLER CAIRNS CENTRAL (442),Jewellery,No,No
61327901,L60513068T1,COOLING,Default,2007/11/16,2007/12/4,2007H2,2007/12/26,4000,0,4000,0,24,24,0,Bank,24,Mth,166.6666667,0.00 ,4000.00 ,3370.8,0.133000001,532,40,0,0,572.00 ,15.00,587.00 ,0.14675,2009/12/26,1168,4000,1168,4000,2008/4/29,4,2007/12/31,4000.00 ,0.00 ,,3977,1968/4/24,30108300,PULBROOK AIR P/L,Air Conditioning / Heating,Yes,Yes
61267955,L61267955,RING,Default,2007/10/8,2007/10/18,2007H2,2007/11/15,4350,1450,2900,0.333333333,18,18,0,Bank,18,Mth,161.1111111,161.11 ,2738.89 ,2529.7,0.104699999,303.62,33,0,0,336.62 ,10.00,346.62 ,0.119524138,2009/5/15,1168,2738.89,1168,2738.89,2008/4/29,6,2007/12/31,2738.89 ,0.00 ,,4078,1983/6/17,30110908,LEDGER & CO FINE JEWELLERY-LOGAN,Jewellery,No,No
61140898,L61140898,BEDDING,Default,2007/3/15,2007/5/28,2007H1,2007/6/14,3175,0,3175,0,18,18,0,Bank,36,FN,81.39773368,1234.66 ,1940.34 ,2787.4,0.098999999,314.32,33,0,5,352.32 ,10.00,362.32 ,0.114116535,2008/12/14,1168,1940.34,1168,1940.34,2008/4/29,11,2007/12/31,1940.34 ,0.00 ,,4680,1988/6/29,30113378,THE LOUNGE ROOM,Furniture / Bedding New,No,No
61213783,L60807227,FURN,Default,2007/9/10,2007/10/3,2007H2,2007/10/15,1927,0,1927,0,24,24,0,Bank,24,Mth,80.29166667,160.58 ,1766.42 ,1597.9,0.134499997,259.18,40,0,0,299.18 ,10.00,309.18 ,0.16044629,2009/10/15,1168,1766.42,1168,1766.42,2008/4/29,6,2007/12/31,1766.42 ,0.00 ,,4034,1960/6/21,30105710,FAR PAVILLIONS - JINDALEE,Furniture / Bedding New,No,No
61116349,L61116349,WATCHES,Default,2007/11/16,2007/12/2,2007H2,2007/12/16,1300,260,1040,0.2,12,12,0,CC,12,Mth,86.66666667,0.00 ,1040.00 ,909.5,0.094800003,98.59,20,0,0,118.59 ,10.00,128.59 ,0.123644231,2008/12/16,1168,1040,1168,1040,2008/4/29,4,2007/12/31,1040.00 ,0.00 ,,2680,1955/7/12,30110712,PROUDS JEWELLERS HIGHPOINT (119),Jewellery,No,No
61189618,L61112156,RING,Default,2007/10/10,2007/10/17,2007H2,2007/11/1,1199,275,924,0.229357798,12,12,0,Bank,26,FN,35.53299492,142.12 ,781.88 ,805.6,0.094800003,87.59,20,0,0,107.59 ,0.00,107.59 ,0.116439394,2008/11/1,1168,781.88,1168,781.88,2008/4/29,6,2007/12/31,781.88 ,0.00 ,,4400,1947/9/20,30110752,PROUDS JEWELLERS CLIFFORD GARDENS (411),Jewellery,No,No
99641038,L99641038,,Default,2007/7/12,2007/7/26,2007H2,2007/8/16,2000,500,1500,0.25,6,6,0,Bank,6,Mth,250,1000.00 ,500.00 ,1358.2,0.073399998,110.1,9.75,0,9,128.85 ,10.00,138.85 ,0.092566667,2008/2/16,1168,500,1168,500,2008/4/29,9,2007/12/31,500.00 ,0.00 ,,2160,1980/10/8,30100720,LUBE MOBILE - SILVERWATER,Auto Repair / Service,No,No
99670601,L99670601,REPAIRS,Default,2007/11/17,2007/11/27,2007H2,2007/12/13,623.1,155,468.1,0.248756219,6,6,0,Bank,6,Mth,78.01666667,0.00 ,468.10 ,409.3,0.074000001,34.63,9.75,0,9,53.38 ,0.00,53.38 ,0.114035463,2008/6/13,1168,468.1,1168,468.1,2008/4/30,5,2008/1/1,468.10 ,0.00 ,,6069,1981/3/24,30100724,LUBE MOBILE PERTH,Auto Repair / Service,No,No
61191338,L61191338,VACUUM,Default,2007/6/24,2007/7/2,2007H2,2007/7/15,1199,400,799,0.333611343,12,12,0,Bank,12,Mth,66.58333333,332.90 ,466.10 ,737.1,0.0704,56.24,0,0,0,56.24 ,10.00,66.24 ,0.08290363,2008/7/15,1168,466.1,1168,466.1,2008/4/29,9,2007/12/31,466.10 ,0.00 ,,3064,1975/8/31,30104516,GODFREYS - CAMPBELLFIELD,Vacuums,No,No
60716451,L60716451,RING,Default,2007/5/6,2007/5/14,2007H1,2007/6/18,998,100,898,0.100200401,12,12,0,Bank,12,Mth,74.83333333,448.98 ,449.02 ,791.4,0.0845,75.88,21,0,0,96.88 ,10.00,106.88 ,0.119020045,2008/6/18,1168,449.02,1168,449.02,2008/4/29,11,2007/12/31,449.02 ,0.00 ,,5162,1979/1/30,30100771,SHIELS - COLONNADES,Jewellery,No,No
61144827,L61144827,VACUUM,Default,2007/5/29,2007/6/8,2007H1,2007/6/21,799,0,799,0,12,12,0,CC,26,FN,30.72604215,399.49 ,399.51 ,701.1,0.097499996,68.91,0,0,0,88.91 ,10.00,98.91 ,0.12379224,2008/6/21,1168,399.51,1168,399.51,2008/4/29,10,2007/12/31,399.51 ,0.00 ,,2226,1978/11/23,30104683,GODFREYS - MIRANDA,Vacuums,No,No
61128868,L61128868,JEWELRY,Default,2007/5/11,2007/5/16,2007H1,2007/5/25,1074,300,774,0.279329609,12,12,0,Bank,12,Mth,64.5,451.50 ,322.50 ,670.7,0.091499999,70.82,23,0,0,93.82 ,0.00,93.82 ,0.12121447,2008/5/25,1168,322.5,1168,322.5,2008/4/29,11,2007/12/31,322.50 ,0.00 ,,6061,1920/4/4,30102121,PROUDS JEWELLERS MIRRABOOKA (314),Jewellery,No,No
61142438,L61142438,RING,Default,2007/2/17,2007/3/1,2007H1,2007/3/17,1255,314,941,0.250199203,12,12,0,Bank,12,Mth,78.41666667,705.69 ,235.31 ,827.4,0.0845,79.51,23.75,0,0,103.26 ,20.00,123.26 ,0.13098831,2008/3/17,1168,235.31,1168,235.31,2008/4/29,13,2007/12/31,235.31 ,0.00 ,,4158,1986/4/12,30111231,MICHAEL HILL JEWELLER CAPALABA PARK (428),Jewellery,No,No
60728438,L60728438,10C3796,Default,2007/3/2,2007/3/11,2007H1,2007/3/28,4000,1000,3000,0.25,18,18,0,Bank,39,FN,76.91124442,1583.27 ,1416.73 ,2582.1,0.115800001,347.4,27.5,0,5,379.90 ,10.00,389.90 ,0.129966667,2008/9/28,1167,1416.73,1167,1416.73,2008/5/1,14,2008/1/2,1416.73 ,0.00 ,,2318,1974/6/14,30105705,MICHAEL HILL JEWELLER - RAYMOND TCE (407),Jewellery,No,No
61247772,L61247772,VACUUM.,Default,2007/10/16,2007/10/17,2007H2,2007/11/2,1695,330,1365,0.194690265,12,12,0,Bank,26,FN,52.49192432,210.00 ,1155.00 ,1224.7,0.093400002,127.49,0,0,0,127.49 ,40.00,167.49 ,0.122703297,2008/11/2,1167,1155,1167,1155,2008/5/1,7,2008/1/2,1155.00 ,0.00 ,,6052,1980/9/9,30104052,GODFREYS - MORLEY,Vacuums,No,No
61243313,L61243313,PEARLS,Default,2007/8/30,2007/9/12,2007H2,2007/10/15,1299,130,1169,0.100076982,12,12,0,CC,12,Mth,97.41666667,194.82 ,974.18 ,1042.6,0.080300003,93.87,21,0,0,114.87 ,10.00,124.87 ,0.106817793,2008/10/15,1167,974.18,1167,974.18,2008/5/1,8,2008/1/2,974.18 ,0.00 ,,6059,1963/6/30,30108151,SHIELS - GALLERIA,Jewellery,No,No
61064506,L61064506,DINNINGS,Default,2007/4/30,2007/5/4,2007H1,2007/5/30,1995,500,1495,0.250626566,12,12,0,CC,12,Mth,124.5833333,872.06 ,622.94 ,1340.6,0.076499999,114.36,26,0,0,140.36 ,10.00,150.36 ,0.100575251,2008/5/30,1167,622.94,1167,622.94,2008/5/1,12,2008/1/2,622.94 ,0.00 ,,4825,1978/10/30,30113608,LOOT HOMEWARES MOUNT ISA,Furniture / Bedding New,No,No
61277610,L61277610,RING,Default,2007/11/26,2007/12/2,2007H2,2007/12/19,598.9,59.9,539,0.100016697,12,12,0,Bank,26,FN,20.72758037,0.00 ,539.00 ,460.1,0.095899999,51.69,20,0,0,71.69 ,10.00,81.69 ,0.151558442,2008/12/19,1167,539,1167,539,2008/5/1,5,2008/1/2,539.00 ,0.00 ,,4215,1972/12/29,30107548,AMIES  HELENSVALE (341),Jewellery,No,No
60902119,L60902119,PACKAGE,Default,2007/3/9,2007/3/21,2007H1,2007/4/6,2300,300,2000,0.130434783,12,12,0,Bank,26,FN,76.91124442,1461.48 ,538.52 ,1798.9,0.078400001,156.79,26,0,0,182.79 ,20.00,202.79 ,0.101395,2008/4/6,1167,538.52,1167,538.52,2008/5/1,14,2008/1/2,538.52 ,0.00 ,,7262,1958/6/17,30105500,GODFREYS - LAUNCESTON,Vacuums,No,No
61189259,L61189259,VACUUM,Default,2007/6/29,2007/7/11,2007H2,2007/7/29,599,0,599,0,12,12,0,Bank,26,FN,23.0349177,207.27 ,391.73 ,534.7,0.097499996,58.4,0,0,0,58.40 ,0.00,58.40 ,0.097495826,2008/7/29,1167,391.73,1167,391.73,2008/5/1,10,2008/1/2,391.73 ,0.00 ,,2564,1975/3/5,30104674,GODFREYS - CAMPBELLTOWN,Vacuums,No,No
61123569,L61123569,JEWELRY,Default,2007/2/10,2007/2/14,2007H1,2007/2/23,749,188,561,0.251001335,12,12,0,Bank,24,FN,21.57360406,490.77 ,70.23 ,482.7,0.0845,47.4,23.75,0,0,71.15 ,10.00,81.15 ,0.144652406,2008/2/23,1167,70.23,1167,70.23,2008/5/1,15,2008/1/2,70.23 ,0.00 ,,2615,1970/3/17,30111248,MICHAEL HILL JEWELLER BELCONNEN MALL (243),Jewellery,No,No
61055298,L61055298,ROOF,Default,2006/11/29,2006/12/22,2006H2,2007/1/16,7499,1883,5616,0.251100147,24,24,0,Bank,48,FN,107.9833872,2808.00 ,2808.00 ,4772,0.129500002,727.27,40,0,0,767.27 ,20.00,787.27 ,0.140183405,2009/1/16,1166,2808,1166,2808,2008/5/2,17,2008/1/3,2808.00 ,0.00 ,,2558,1952/3/1,30112994,HOMECLAD PTY LTD,Patio / Pergola,Yes,Yes
61269592,L61269592,SCOOTER,Default,2007/10/22,2007/11/2,2007H2,2007/11/12,3400,850,2550,0.25,24,24,0,Bank,48,FN,49.03091832,106.24 ,2443.76 ,2146.6,0.128099993,326.65,40,0,0,366.65 ,40.00,406.65 ,0.159470588,2009/11/12,1166,2443.76,1166,2443.76,2008/5/2,6,2008/1/3,2443.76 ,0.00 ,,6168,1973/9/25,30113520,SCOOTERS AUSTRALIA - PERTH,"Mobility, Health and Therapy",No,No
61249477,L61249477,HWS,Default,2007/11/20,2007/11/27,2007H2,2007/12/20,2565,641.25,1923.75,0.25,12,12,0,Bank,12,Mth,160.3125,0.00 ,1923.75 ,1766.4,0.060800001,116.96,26,0,0,142.96 ,10.00,152.96 ,0.079511371,2008/12/20,1166,1923.75,1166,1923.75,2008/5/2,6,2008/1/3,1923.75 ,0.00 ,,3075,1980/6/17,30108836,AGL ASSIST VIC,Hot Water / Gas,Yes,Yes
